DP;Departamento;MPIO;Municipio;Superficie;PopTot;Rural;Region;depa_nombre;muni_nombre;nombre_prestador;nit_prestador;clase_prestador;ese;naturaleza_juridica;caracter_territorial;nivel_atencion;nombre_sede_prestador;FECHA_RENOVACION_CICLO;FECHA_ULTIMA_ACREDITACION;fecha_vencimiento_acreditacion;fecha_generacion_este_reporte;field15;field16;field17;field18;field19;field20;field21;field22;field23;field24;field25;field26;field27;field28;field29;field30;field31;field32;field33;field34;field35;C�digo Municipio;Municipio:1;C�digo Departamento;Departamento:1;Actividades primarias *;Actividades secundarias **;Actividades terciarias ***;Valor agregado;Peso relativo municipal en el valor agregado departamental (%)
68;Santander;68895;ZAPATOCA;335.8611756;10094;0.316;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68895;ZAPATOCA;68;Santander;102.4556547;15.46671785;139.8008912;257.7232637;0.3
70;Sucre;70001;SINCELEJO;265.5199115;317629;0.122;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70001;SINCELEJO;70;Sucre;101.3954191;553.549215;4497.200667;5152.145301;43.2
70;Sucre;70110;BUENAVISTA;146.2058121;11469;0.22;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15109;BUENAVISTA;15;Boyaca;75.20491078;10.72980852;45.79105096;131.7257703;0.3
70;Sucre;70110;BUENAVISTA;146.2058121;11469;0.22;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23079;BUENAVISTA;23;Cordoba;133.1535734;15.01580451;132.3582837;280.5276617;1.1
70;Sucre;70110;BUENAVISTA;146.2058121;11469;0.22;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63111;BUENAVISTA;63;Quindio;133.4707888;10.63782284;35.99894986;180.1075615;1.4
70;Sucre;70110;BUENAVISTA;146.2058121;11469;0.22;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70110;BUENAVISTA;70;Sucre;23.2601435;11.66154673;106.6625932;141.5842834;1.2
70;Sucre;70124;CAIMITO;428.8446513;17392;0.776;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70124;CAIMITO;70;Sucre;45.51508704;10.26656951;78.44988884;134.2315454;1.1
70;Sucre;70204;COLOSO;124.1404229;9522;0.586;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70204;COLOSO;70;Sucre;12.60999896;4.918650148;41.19995854;58.72860765;0.5
70;Sucre;70215;COROZAL;292.4204462;72063;0.255;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70215;COROZAL;70;Sucre;116.8441646;124.1495989;464.2952203;705.2889839;5.9
70;Sucre;70221;COVE�AS;61.11295533;21626;0.42;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70221;COVE�AS;70;Sucre;10.03668078;25.83988769;278.409677;314.2862454;2.6
70;Sucre;70230;CHALAN;85.55741062;4897;0.378;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70230;CHALAN;70;Sucre;7.767635658;3.30953527;28.74250739;39.81967831;0.3
70;Sucre;70233;EL ROBLE;202.1041684;10551;0.587;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70233;EL ROBLE;70;Sucre;39.16307617;7.932527529;48.63901109;95.73461479;0.8
70;Sucre;70235;GALERAS;353.6288149;24801;0.48;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70235;GALERAS;70;Sucre;67.21190272;18.04228568;132.4315627;217.6857511;1.8
70;Sucre;70265;GUARANDA;344.8579273;19364;0.621;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70265;GUARANDA;70;Sucre;59.13355327;14.75462585;104.4498088;178.3379879;1.5
70;Sucre;70400;LA UNION;211.0279675;14662;0.542;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5400;LA UNION;5;Antioquia;132.244374;48.35996426;338.0413855;518.6457237;0.2
70;Sucre;70400;LA UNION;211.0279675;14662;0.542;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52399;LA UNION;52;Nari�o;130.2166793;20.1579336;206.4937723;356.8683852;1.6
70;Sucre;70400;LA UNION;211.0279675;14662;0.542;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70400;LA UNION;70;Sucre;67.70210932;8.654876158;64.98927785;141.3462633;1.2
70;Sucre;70400;LA UNION;211.0279675;14662;0.542;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76400;LA UNION;76;Valle Del Cauca;271.9203298;36.94821586;494.9123336;803.7808794;0.6
70;Sucre;70418;LOS PALMITOS;189.9581288;25179;0.538;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70418;LOS PALMITOS;70;Sucre;46.53412872;17.05511859;141.6643279;205.2535752;1.7
70;Sucre;70429;MAJAGUAL;907.6006253;42660;0.739;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70429;MAJAGUAL;70;Sucre;118.4004087;28.26817073;193.7411893;340.4097688;2.9
70;Sucre;70473;MORROA;159.4142608;16734;0.416;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70473;MORROA;70;Sucre;19.48958219;10.64276561;97.76639712;127.8987449;1.1
70;Sucre;70508;OVEJAS;492.8579933;24361;0.521;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70508;OVEJAS;70;Sucre;112.9494925;37.10439511;126.8265047;276.8803923;2.3
70;Sucre;70523;PALMITO;191.732939;16630;0.682;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70523;PALMITO;70;Sucre;51.07409738;13.09964004;94.21410851;158.3878459;1.3
70;Sucre;70670;SAMPUES;198.37109;53829;0.515;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70670;SAMPUES;70;Sucre;65.12928946;30.78133518;273.0986244;369.0092491;3.1
70;Sucre;70678;SAN BENITO ABAD;1494.375547;31633;0.817;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70678;SAN BENITO ABAD;70;Sucre;58.11613191;17.97889852;139.3631778;215.4582082;1.8
70;Sucre;70702;SAN JUAN DE BETULIA;167.7194457;14615;0.518;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70702;SAN JUAN DE BETULIA;70;Sucre;53.0023197;12.2252278;82.51732903;147.7448765;1.2
70;Sucre;70708;SAN MARCOS;1018.631644;62967;0.466;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70708;SAN MARCOS;70;Sucre;80.67049888;80.83234702;388.324855;549.8277009;4.6
70;Sucre;70713;SAN ONOFRE;997.1310201;57776;0.635;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70713;SAN ONOFRE;70;Sucre;96.57147792;37.23764704;314.6007672;448.4098922;3.8
70;Sucre;70717;SAN PEDRO;214.1633454;20515;0.367;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70717;SAN PEDRO;70;Sucre;51.25823549;14.65692367;110.716673;176.6318321;1.5
70;Sucre;70717;SAN PEDRO;214.1633454;20515;0.367;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76670;SAN PEDRO;76;Valle Del Cauca;353.3853959;33.71478639;225.6365384;612.7367207;0.4
70;Sucre;70742;SAN LUIS DE SINCE;449.201501;33783;0.286;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70742;SAN LUIS DE SINCE;70;Sucre;79.20681542;24.60211394;192.7046236;296.513553;2.5
70;Sucre;70771;SUCRE;1041.322384;33360;0.791;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19785;SUCRE;19;Cauca;37.57225852;8.465555837;55.48794854;101.5257629;0.4
70;Sucre;70771;SUCRE;1041.322384;33360;0.791;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68773;SUCRE;68;Santander;14.34040304;5.965485361;71.04494638;91.35083479;0.1
70;Sucre;70771;SUCRE;1041.322384;33360;0.791;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70771;SUCRE;70;Sucre;52.76185562;16.75191123;139.3314719;208.8452387;1.8
70;Sucre;70820;SANTIAGO DE TOLU;284.7481326;35167;0.204;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70820;SANTIAGO DE TOLU;70;Sucre;30.43005362;33.56722878;343.2515598;407.2488422;3.4
70;Sucre;70823;TOLU VIEJO;311.9266054;23641;0.719;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70823;TOLU VIEJO;70;Sucre;42.71098779;620.6413905;158.1176246;821.4700028;6.9
73;Tolima;73001;IBAGUE;1331.938605;546003;0.07;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73001;IBAGUE;73;Tolima;604.2652552;2111.291093;9708.807935;12424.36428;39.8
73;Tolima;73024;ALPUJARRA;454.8852415;4755;0.537;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73024;ALPUJARRA;73;Tolima;56.54565601;6.515790396;39.327134;102.3885804;0.3
73;Tolima;73026;ALVARADO;377.0033716;9402;0.606;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73026;ALVARADO;73;Tolima;106.2118547;18.73543115;97.84130421;222.7885901;0.7
73;Tolima;73030;AMBALEMA;222.9018057;6929;0.201;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73030;AMBALEMA;73;Tolima;70.06247355;9.32030989;67.01159508;146.3943785;0.5
73;Tolima;73043;ANZOATEGUI;436.5312393;10639;0.84;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73043;ANZOATEGUI;73;Tolima;140.0288831;14.8728441;80.31639909;235.2181263;0.8
73;Tolima;73055;ARMERO;399.7898856;13630;0.361;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73055;ARMERO;73;Tolima;128.6279856;16.78361839;116.8351178;262.2467217;0.8
73;Tolima;73067;ATACO;967.4958773;20204;0.73;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73067;ATACO;73;Tolima;191.1516163;22.95418188;152.435887;366.5416852;1.2
73;Tolima;73124;CAJAMARCA;521.8787483;19520;0.473;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73124;CAJAMARCA;73;Tolima;154.6599059;22.49801181;173.8932838;351.0512014;1.1
73;Tolima;73148;CARMEN DE APICALA;172.6822737;11267;0.239;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73148;CARMEN DE APICALA;73;Tolima;9.573010258;11.67731347;159.306099;180.5564227;0.6
73;Tolima;73152;CASABIANCA;180.0573473;6469;0.72;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73152;CASABIANCA;73;Tolima;83.5438238;9.323176882;54.30875371;147.1757544;0.5
73;Tolima;73168;CHAPARRAL;2092.469213;55128;0.418;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73168;CHAPARRAL;73;Tolima;344.4745539;49.27511208;493.6762145;887.4258805;2.8
73;Tolima;73200;COELLO;316.4939759;8575;0.801;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73200;COELLO;73;Tolima;73.39772469;386.4761162;80.90370632;540.7775472;1.7
73;Tolima;73217;COYAIMA;704.4344731;23736;0.81;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73217;COYAIMA;73;Tolima;100.6720661;18.62910016;180.3663612;299.6675275;1
73;Tolima;73226;CUNDAY;525.9250487;8824;0.702;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73226;CUNDAY;73;Tolima;55.49825442;9.548948189;83.21509932;148.2623019;0.5
73;Tolima;73236;DOLORES;632.9630214;8701;0.573;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73236;DOLORES;73;Tolima;73.35716763;10.04571099;73.15122553;156.5541042;0.5
73;Tolima;73268;ESPINAL;225.517908;75639;0.271;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73268;ESPINAL;73;Tolima;532.7918505;757.9734368;1428.018574;2718.783862;8.7
73;Tolima;73270;FALAN;177.390867;8000;0.744;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73270;FALAN;73;Tolima;108.05481;10.97643157;64.34681493;183.3780565;0.6
73;Tolima;73275;FLANDES;91.7286732;30466;0.13;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73275;FLANDES;73;Tolima;68.95330545;52.27052309;332.6457144;453.8695429;1.5
73;Tolima;73283;FRESNO;204.8137498;32313;0.479;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73283;FRESNO;73;Tolima;590.0229821;59.94108251;304.7464634;954.7105281;3.1
73;Tolima;73319;GUAMO;553.3626004;35079;0.479;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73319;GUAMO;73;Tolima;698.8288824;66.8473772;299.356752;1065.033012;3.4
73;Tolima;73347;HERVEO;292.0194046;7743;0.683;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73347;HERVEO;73;Tolima;131.8152288;13.88498365;75.20360983;220.9038223;0.7
73;Tolima;73349;HONDA;301.6246552;26269;0.051;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73349;HONDA;73;Tolima;30.80664942;22.2523599;280.4510366;333.5100459;1.1
73;Tolima;73352;ICONONZO;197.3868094;12700;0.68;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73352;ICONONZO;73;Tolima;185.8480425;19.20454227;98.37723956;303.4298243;1
73;Tolima;73408;LERIDA;275.4996737;18848;0.245;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73408;LERIDA;73;Tolima;137.9169012;35.63565677;175.5634185;349.1159765;1.1
73;Tolima;73411;LIBANO;258.5603971;38239;0.347;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73411;LIBANO;73;Tolima;218.5989911;38.87168858;393.8702011;651.3408807;2.1
73;Tolima;73443;SAN SEBASTIAN DE MARIQUITA;307.993041;39696;0.256;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73443;SAN SEBASTIAN DE MARIQUITA;73;Tolima;185.5623135;255.8742556;436.4831455;877.9197146;2.8
73;Tolima;73449;MELGAR;195.3168095;38299;0.18;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73449;MELGAR;73;Tolima;492.6334363;43.41173236;602.5574776;1138.602646;3.6
73;Tolima;73461;MURILLO;383.0883287;4499;0.561;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73461;MURILLO;73;Tolima;25.284066;4.884673361;45.94778368;76.11652304;0.2
73;Tolima;73483;NATAGAIMA;834.2328589;14994;0.447;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73483;NATAGAIMA;73;Tolima;53.23762408;12.89756231;130.4462578;196.5814442;0.6
73;Tolima;73504;ORTEGA;993.0611797;34958;0.779;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73504;ORTEGA;73;Tolima;236.2552245;28.674616;228.4936131;493.4234535;1.6
73;Tolima;73520;PALOCABILDO;62.89483015;9821;0.672;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73520;PALOCABILDO;73;Tolima;87.35319864;11.65220031;83.30019994;182.3055989;0.6
73;Tolima;73547;PIEDRAS;346.5552484;7102;0.643;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73547;PIEDRAS;73;Tolima;175.0779198;12.90512321;79.33353268;267.3165757;0.9
73;Tolima;73555;PLANADAS;1833.436329;27601;0.72;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73555;PLANADAS;73;Tolima;302.1714009;35.19102282;217.5979248;554.9603486;1.8
73;Tolima;73563;PRADO;416.9272455;8860;0.539;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73563;PRADO;73;Tolima;74.16469691;12.79744849;119.4620777;206.4242231;0.7
73;Tolima;73585;PURIFICACION;427.4144374;24185;0.42;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73585;PURIFICACION;73;Tolima;392.4265215;123.3054706;241.4906889;757.222681;2.4
73;Tolima;73616;RIOBLANCO;2157.132262;23540;0.816;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73616;RIOBLANCO;73;Tolima;101.7196932;19.39051346;177.3391105;298.4493171;1
73;Tolima;73622;RONCESVALLES;741.834989;5673;0.643;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73622;RONCESVALLES;73;Tolima;85.66190292;11.73094183;90.47156589;187.8644106;0.6
73;Tolima;73624;ROVIRA;792.862491;22594;0.512;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73624;ROVIRA;73;Tolima;227.3839919;27.52777964;176.6041303;431.5159018;1.4
73;Tolima;73671;SALDA�A;208.4406043;15013;0.398;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73671;SALDA�A;73;Tolima;182.6626407;22.71430772;153.3435077;358.7204561;1.1
73;Tolima;73675;SAN ANTONIO;400.896602;13592;0.645;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73675;SAN ANTONIO;73;Tolima;95.60828684;14.15511302;110.4273843;220.1907841;0.7
73;Tolima;73678;SAN LUIS;408.7186439;13541;0.704;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5660;SAN LUIS;5;Antioquia;16.31730642;9.380659456;160.8836334;186.5815992;0.1
73;Tolima;73678;SAN LUIS;408.7186439;13541;0.704;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73678;SAN LUIS;73;Tolima;190.7102018;19.95413716;110.083546;320.747885;1
73;Tolima;73686;SANTA ISABEL;285.8333336;5837;0.607;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73686;SANTA ISABEL;73;Tolima;85.27740567;9.394491099;54.34376955;149.0156663;0.5
73;Tolima;73770;SUAREZ;184.159089;3973;0.573;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19780;SUAREZ;19;Cauca;106.1574716;34.39293078;302.8656396;443.4160419;1.7
73;Tolima;73770;SUAREZ;184.159089;3973;0.573;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73770;SUAREZ;73;Tolima;13.27078948;3.604341572;38.23999089;55.11512194;0.2
73;Tolima;73854;VALLE DE SAN JUAN;180.8235255;5559;0.587;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73854;VALLE DE SAN JUAN;73;Tolima;105.6548523;10.14138966;45.62207244;161.4183144;0.5
73;Tolima;73861;VENADILLO;310.4225583;13324;0.306;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73861;VENADILLO;73;Tolima;84.93095581;73.50638201;139.4251757;297.8625135;1
73;Tolima;73870;VILLAHERMOSA;260.1898923;9842;0.621;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73870;VILLAHERMOSA;73;Tolima;97.89058413;12.00788256;78.19630015;188.0947668;0.6
73;Tolima;73873;VILLARRICA;397.747933;5245;0.601;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73873;VILLARRICA;73;Tolima;52.83696504;6.588103936;43.71537704;103.140446;0.3
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;DIME CLINICA NEUROCARDIOVASCULAR S.A;800024390;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;DIME CLINICA NEUROCARDIOVASCULAR S.A.;20260930;20230302;20270301;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;CLINICA IMBANACO S.A.S.;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;SEDE 02 CLINICA IMBANACO S.A.S.;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;SEDE RIO LILY;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;SEDE 04 CLINICA IMBANACO S.A.S;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;SEDE 09 CLINICA IMBANACO S.A.S.;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;SEDE 11 CLINICA IMBANACO S.A.S.;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;SEDE 15 CLINICA IMBANACO S.A.S.;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;CLINICA IMBANACO S.A.S.;890307200;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;CLINICA IMBANACO S.A.S. SEDE PRINCIPAL;20270318;20230818;20270817;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;FUNDACION VALLE DEL LILI;890324177;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;FUNDACION VALLE DEL LILI;20270517;20231017;20271016;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;FUNDACION VALLE DEL LILI;890324177;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;FUNDACION VALLE DEL LILI SEDE AVENIDA LA ESTACION;20270517;20231017;20271016;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;FUNDACION VALLE DEL LILI;890324177;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;FUNDACION VALLE DEL LILI SEDE LIMONAR;20270517;20231017;20271016;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;FUNDACION VALLE DEL LILI;890324177;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;FUNDACION VALLE DEL LILI - SEDE TEQUENDAMA;20270517;20231017;20271016;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
76;Valle del cauca;76001;CALI;540.8138552;2285099;0.02;Region Pacifico;Cali;CALI;"Hospital Universitario del Valle ""Evaristo Garcia"" E.S.E.";890303461;Instituciones Prestadoras de Servicios de Salud - IPS;SI;Publica;DEPARTAMENTAL;3;E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO;20270518;20231018;20271017;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;76001;CALI;76;Valle Del Cauca;124.1144461;6106.568814;54859.88763;61090.57089;44.4
